endpoint,identity,status,bytes,flag
"GET /object-storage/*","anon",500,38,"5xx"
"GET /object-storage/*","nobody",500,38,"5xx"
"GET /object-storage/*","viewer",500,38,"5xx"
"GET /object-storage/*","manager",500,38,"5xx"
"GET /object-storage/*","admin",500,38,"5xx"
"GET /object-storage/*","portal-admin",500,38,"5xx"
"GET /object-storage/*","portal-other",500,38,"5xx"
"GET /object-storage/*","portal-driver",500,38,"5xx"
"GET /api/transports","anon",429,55,""
"GET /api/transports","nobody",429,55,""
"GET /api/transports","viewer",429,55,""
"GET /api/transports","manager",429,55,""
"GET /api/transports","admin",429,55,""
"GET /api/transports","portal-admin",429,55,""
"GET /api/transports","portal-other",429,55,""
"GET /api/transports","portal-driver",429,55,""
"GET /api/transports/:id","anon",429,55,""
"GET [999999999] /api/transports/:id","anon",429,55,""
"GET /api/transports/:id","nobody",429,55,""
"GET [999999999] /api/transports/:id","nobody",429,55,""
"GET /api/transports/:id","viewer",429,55,""
"GET [999999999] /api/transports/:id","viewer",429,55,""
"GET /api/transports/:id","manager",429,55,""
"GET [999999999] /api/transports/:id","manager",429,55,""
"GET /api/transports/:id","admin",429,55,""
"GET [999999999] /api/transports/:id","admin",429,55,""
"GET /api/transports/:id","portal-admin",429,55,""
"GET [999999999] /api/transports/:id","portal-admin",429,55,""
"GET /api/transports/:id","portal-other",429,55,""
"GET [999999999] /api/transports/:id","portal-other",429,55,""
"GET /api/transports/:id","portal-driver",429,55,""
"GET [999999999] /api/transports/:id","portal-driver",429,55,""
"POST /api/transports","anon",429,55,""
"POST /api/transports","nobody",429,55,""
"POST /api/transports","viewer",429,55,""
"POST /api/transports","portal-admin",429,55,""
"POST /api/transports","portal-other",429,55,""
"POST /api/transports","portal-driver",429,55,""
"PATCH /api/transports/:id","anon",429,55,""
"PATCH /api/transports/:id","nobody",429,55,""
"PATCH /api/transports/:id","viewer",429,55,""
"PATCH /api/transports/:id","portal-admin",429,55,""
"PATCH /api/transports/:id","portal-other",429,55,""
"PATCH /api/transports/:id","portal-driver",429,55,""
"DELETE /api/transports/:id","anon",429,55,""
"DELETE /api/transports/:id","nobody",429,55,""
"DELETE /api/transports/:id","viewer",429,55,""
"DELETE /api/transports/:id","portal-admin",429,55,""
"DELETE /api/transports/:id","portal-other",429,55,""
"DELETE /api/transports/:id","portal-driver",429,55,""
"POST /api/delivery/estimate-distance","anon",429,55,""
"POST /api/delivery/estimate-distance","nobody",429,55,""
"POST /api/delivery/estimate-distance","viewer",429,55,""
"POST /api/delivery/estimate-distance","portal-admin",429,55,""
"POST /api/delivery/estimate-distance","portal-other",429,55,""
"POST /api/delivery/estimate-distance","portal-driver",429,55,""
"POST /api/delivery/optimize-route","anon",429,55,""
"POST /api/delivery/optimize-route","nobody",429,55,""
"POST /api/delivery/optimize-route","viewer",429,55,""
"POST /api/delivery/optimize-route","portal-admin",429,55,""
"POST /api/delivery/optimize-route","portal-other",429,55,""
"POST /api/delivery/optimize-route","portal-driver",429,55,""
"GET /api/transport-report-templates","anon",429,55,""
"GET /api/transport-report-templates","nobody",429,55,""
"GET /api/transport-report-templates","viewer",429,55,""
"GET /api/transport-report-templates","manager",429,55,""
"GET /api/transport-report-templates","admin",429,55,""
"GET /api/transport-report-templates","portal-admin",429,55,""
"GET /api/transport-report-templates","portal-other",429,55,""
"GET /api/transport-report-templates","portal-driver",429,55,""
"POST /api/delivery/transports/generate-report","anon",429,55,""
"POST /api/delivery/transports/generate-report","nobody",429,55,""
"POST /api/delivery/transports/generate-report","viewer",429,55,""
"POST /api/delivery/transports/generate-report","portal-admin",429,55,""
"POST /api/delivery/transports/generate-report","portal-other",429,55,""
"POST /api/delivery/transports/generate-report","portal-driver",429,55,""
"GET /api/apk-date-changes","anon",429,55,""
"GET /api/apk-date-changes","nobody",429,55,""
"GET /api/apk-date-changes","viewer",429,55,""
"GET /api/apk-date-changes","manager",429,55,""
"GET /api/apk-date-changes","admin",429,55,""
"GET /api/apk-date-changes","portal-admin",429,55,""
"GET /api/apk-date-changes","portal-other",429,55,""
"GET /api/apk-date-changes","portal-driver",429,55,""
"POST /api/apk-date-changes/:id/confirm","anon",429,55,""
"POST /api/apk-date-changes/:id/confirm","nobody",429,55,""
"POST /api/apk-date-changes/:id/confirm","viewer",429,55,""
"POST /api/apk-date-changes/:id/confirm","portal-admin",429,55,""
"POST /api/apk-date-changes/:id/confirm","portal-other",429,55,""
"POST /api/apk-date-changes/:id/confirm","portal-driver",429,55,""
"POST /api/apk-date-changes/:id/dismiss","anon",429,55,""
"POST /api/apk-date-changes/:id/dismiss","nobody",429,55,""
"POST /api/apk-date-changes/:id/dismiss","viewer",429,55,""
"POST /api/apk-date-changes/:id/dismiss","portal-admin",429,55,""
"POST /api/apk-date-changes/:id/dismiss","portal-other",429,55,""
"POST /api/apk-date-changes/:id/dismiss","portal-driver",429,55,""
"POST /api/apk-date-changes/scan-now","anon",429,55,""
"POST /api/apk-date-changes/scan-now","nobody",429,55,""
"POST /api/apk-date-changes/scan-now","viewer",429,55,""
"POST /api/apk-date-changes/scan-now","portal-admin",429,55,""
"POST /api/apk-date-changes/scan-now","portal-other",429,55,""
"POST /api/apk-date-changes/scan-now","portal-driver",429,55,""
"GET /api/apk-date-changes/scan-status","anon",429,55,""
"GET /api/apk-date-changes/scan-status","nobody",429,55,""
"GET /api/apk-date-changes/scan-status","viewer",429,55,""
"GET /api/apk-date-changes/scan-status","manager",429,55,""
"GET /api/apk-date-changes/scan-status","admin",429,55,""
"GET /api/apk-date-changes/scan-status","portal-admin",429,55,""
"GET /api/apk-date-changes/scan-status","portal-other",429,55,""
"GET /api/apk-date-changes/scan-status","portal-driver",429,55,""
"POST /api/apk-date-changes/bulk-dismiss","anon",429,55,""
"POST /api/apk-date-changes/bulk-dismiss","nobody",429,55,""
"POST /api/apk-date-changes/bulk-dismiss","viewer",429,55,""
"POST /api/apk-date-changes/bulk-dismiss","portal-admin",429,55,""
"POST /api/apk-date-changes/bulk-dismiss","portal-other",429,55,""
"POST /api/apk-date-changes/bulk-dismiss","portal-driver",429,55,""
"POST /api/apk-date-changes/bulk-confirm","anon",429,55,""
"POST /api/apk-date-changes/bulk-confirm","nobody",429,55,""
"POST /api/apk-date-changes/bulk-confirm","viewer",429,55,""
"POST /api/apk-date-changes/bulk-confirm","portal-admin",429,55,""
"POST /api/apk-date-changes/bulk-confirm","portal-other",429,55,""
"POST /api/apk-date-changes/bulk-confirm","portal-driver",429,55,""
"GET /api/app-settings","anon",429,55,""
"GET /api/app-settings","nobody",429,55,""
"GET /api/app-settings","viewer",429,55,""
"GET /api/app-settings","manager",429,55,""
"GET /api/app-settings","admin",429,55,""
"GET /api/app-settings","portal-admin",429,55,""
"GET /api/app-settings","portal-other",429,55,""
"GET /api/app-settings","portal-driver",429,55,""
"GET /api/damage-check-fields","anon",429,55,""
"GET /api/damage-check-fields","nobody",429,55,""
"GET /api/damage-check-fields","viewer",429,55,""
"GET /api/damage-check-fields","manager",429,55,""
"GET /api/damage-check-fields","admin",429,55,""
"GET /api/damage-check-fields","portal-admin",429,55,""
"GET /api/damage-check-fields","portal-other",429,55,""
"GET /api/damage-check-fields","portal-driver",429,55,""
"GET /api/damage-check-fields/header","anon",429,55,""
"GET /api/damage-check-fields/header","nobody",429,55,""
"GET /api/damage-check-fields/header","viewer",429,55,""
"GET /api/damage-check-fields/header","manager",429,55,""
"GET /api/damage-check-fields/header","admin",429,55,""
"GET /api/damage-check-fields/header","portal-admin",429,55,""
"GET /api/damage-check-fields/header","portal-other",429,55,""
"GET /api/damage-check-fields/header","portal-driver",429,55,""
"POST /api/damage-check-fields/header","anon",429,55,""
"POST /api/damage-check-fields/header","nobody",429,55,""
"POST /api/damage-check-fields/header","viewer",429,55,""
"POST /api/damage-check-fields/header","portal-admin",429,55,""
"POST /api/damage-check-fields/header","portal-other",429,55,""
"POST /api/damage-check-fields/header","portal-driver",429,55,""
"DELETE /api/damage-check-fields/header","anon",429,55,""
"DELETE /api/damage-check-fields/header","nobody",429,55,""
"DELETE /api/damage-check-fields/header","viewer",429,55,""
"DELETE /api/damage-check-fields/header","portal-admin",429,55,""
"DELETE /api/damage-check-fields/header","portal-other",429,55,""
"DELETE /api/damage-check-fields/header","portal-driver",429,55,""
"PUT /api/damage-check-fields","anon",429,55,""
"PUT /api/damage-check-fields","nobody",429,55,""
"PUT /api/damage-check-fields","viewer",429,55,""
"PUT /api/damage-check-fields","portal-admin",429,55,""
"PUT /api/damage-check-fields","portal-other",429,55,""
"PUT /api/damage-check-fields","portal-driver",429,55,""
"GET /api/app-settings/key/:key","anon",429,55,""
"GET [999999999] /api/app-settings/key/:key","anon",429,55,""
"GET /api/app-settings/key/:key","nobody",429,55,""
"GET [999999999] /api/app-settings/key/:key","nobody",429,55,""
"GET /api/app-settings/key/:key","viewer",429,55,""
"GET [999999999] /api/app-settings/key/:key","viewer",429,55,""
"GET /api/app-settings/key/:key","manager",429,55,""
"GET [999999999] /api/app-settings/key/:key","manager",429,55,""
"GET /api/app-settings/key/:key","admin",429,55,""
"GET [999999999] /api/app-settings/key/:key","admin",429,55,""
"GET /api/app-settings/key/:key","portal-admin",429,55,""
"GET [999999999] /api/app-settings/key/:key","portal-admin",429,55,""
"GET /api/app-settings/key/:key","portal-other",429,55,""
"GET [999999999] /api/app-settings/key/:key","portal-other",429,55,""
"GET /api/app-settings/key/:key","portal-driver",429,55,""
"GET [999999999] /api/app-settings/key/:key","portal-driver",429,55,""
"GET /api/app-settings/:category","anon",429,55,""
"GET [999999999] /api/app-settings/:category","anon",429,55,""
"GET /api/app-settings/:category","nobody",429,55,""
"GET [999999999] /api/app-settings/:category","nobody",429,55,""
"GET /api/app-settings/:category","viewer",429,55,""
"GET [999999999] /api/app-settings/:category","viewer",429,55,""
"GET /api/app-settings/:category","manager",429,55,""
"GET [999999999] /api/app-settings/:category","manager",429,55,""
"GET /api/app-settings/:category","admin",429,55,""
"GET [999999999] /api/app-settings/:category","admin",429,55,""
"GET /api/app-settings/:category","portal-admin",429,55,""
"GET [999999999] /api/app-settings/:category","portal-admin",429,55,""
"GET /api/app-settings/:category","portal-other",429,55,""
"GET [999999999] /api/app-settings/:category","portal-other",429,55,""
"GET /api/app-settings/:category","portal-driver",429,55,""
"GET [999999999] /api/app-settings/:category","portal-driver",429,55,""
"POST /api/app-settings/email/test","anon",429,55,""
"POST /api/app-settings/email/test","nobody",429,55,""
"POST /api/app-settings/email/test","viewer",429,55,""
"POST /api/app-settings/email/test","portal-admin",429,55,""
"POST /api/app-settings/email/test","portal-other",429,55,""
"POST /api/app-settings/email/test","portal-driver",429,55,""
"POST /api/app-settings","anon",429,55,""
"POST /api/app-settings","nobody",429,55,""
"POST /api/app-settings","viewer",429,55,""
"POST /api/app-settings","portal-admin",429,55,""
"POST /api/app-settings","portal-other",429,55,""
"POST /api/app-settings","portal-driver",429,55,""
"PUT /api/app-settings/:id","anon",429,55,""
"PUT /api/app-settings/:id","nobody",429,55,""
"PUT /api/app-settings/:id","viewer",429,55,""
"PUT /api/app-settings/:id","portal-admin",429,55,""
"PUT /api/app-settings/:id","portal-other",429,55,""
"PUT /api/app-settings/:id","portal-driver",429,55,""
"DELETE /api/app-settings/:id","anon",429,55,""
"DELETE /api/app-settings/:id","nobody",429,55,""
"DELETE /api/app-settings/:id","viewer",429,55,""
"DELETE /api/app-settings/:id","portal-admin",429,55,""
"DELETE /api/app-settings/:id","portal-other",429,55,""
"DELETE /api/app-settings/:id","portal-driver",429,55,""
"GET /api/system-settings","anon",429,55,""
"GET /api/system-settings","nobody",429,55,""
"GET /api/system-settings","viewer",429,55,""
"GET /api/system-settings","manager",429,55,""
"GET /api/system-settings","admin",429,55,""
"GET /api/system-settings","portal-admin",429,55,""
"GET /api/system-settings","portal-other",429,55,""
"GET /api/system-settings","portal-driver",429,55,""
"PUT /api/system-settings","anon",429,55,""
"PUT /api/system-settings","nobody",429,55,""
"PUT /api/system-settings","viewer",429,55,""
"PUT /api/system-settings","portal-admin",429,55,""
"PUT /api/system-settings","portal-other",429,55,""
"PUT /api/system-settings","portal-driver",429,55,""
"GET /api/backup-settings","anon",429,55,""
"GET /api/backup-settings","nobody",429,55,""
"GET /api/backup-settings","viewer",429,55,""
"GET /api/backup-settings","manager",429,55,""
"GET /api/backup-settings","admin",429,55,""
"GET /api/backup-settings","portal-admin",429,55,""
"GET /api/backup-settings","portal-other",429,55,""
"GET /api/backup-settings","portal-driver",429,55,""
"POST /api/backup-settings","anon",429,55,""
"POST /api/backup-settings","nobody",429,55,""
"POST /api/backup-settings","viewer",429,55,""
"POST /api/backup-settings","portal-admin",429,55,""
"POST /api/backup-settings","portal-other",429,55,""
"POST /api/backup-settings","portal-driver",429,55,""
"PUT /api/backup-settings/:id","anon",429,55,""
"PUT /api/backup-settings/:id","nobody",429,55,""
"PUT /api/backup-settings/:id","viewer",429,55,""
"PUT /api/backup-settings/:id","portal-admin",429,55,""
"PUT /api/backup-settings/:id","portal-other",429,55,""
"PUT /api/backup-settings/:id","portal-driver",429,55,""
"GET /api/backups/download-data","anon",429,55,""
"GET /api/backups/download-data","nobody",429,55,""
"GET /api/backups/download-data","viewer",429,55,""
"GET /api/backups/download-data","manager",429,55,""
"GET /api/backups/download-data","admin",429,55,""
"GET /api/backups/download-data","portal-admin",429,55,""
"GET /api/backups/download-data","portal-other",429,55,""
"GET /api/backups/download-data","portal-driver",429,55,""
"GET /api/backups/download-code","anon",429,55,""
"GET /api/backups/download-code","nobody",429,55,""
"GET /api/backups/download-code","viewer",429,55,""
"GET /api/backups/download-code","manager",429,55,""
"GET /api/backups/download-code","admin",429,55,""
"GET /api/backups/download-code","portal-admin",429,55,""
"GET /api/backups/download-code","portal-other",429,55,""
